yeartime,monthtime,customerid,amount,maxbalance,minbalance
2014,7,88,29775.6595347,36557.9883435,20582.1342628
2014,8,88,31986.8528887,56774.7780617,27412.925173
2014,9,88,15944.6337147,46935.8033952,30991.1696805
2014,10,88,37701.7498834,62871.0422388,38654.3389713
2014,11,88,46604.3267202,84438.7631964,52273.4364763
2014,12,88,14439.0,73237.8596775,58798.8596775
2015,1,88,21943.0733808,89994.3401668,69930.4693784
2015,2,88,57692.4966878,90297.1938805,55358.6776414
2015,3,88,27598.5914642,92979.8087949,51528.8953127
2015,4,88,26275.5368683,67150.175678,52711.175678
2015,5,88,20344.4389248,40961.6071636,15071.7141144
2015,6,88,16816.7247763,24788.9998561,3956.74135092
2015,7,88,34858.3820635,30609.0323475,28.5788484523
2015,8,88,31995.547933,46227.762577,14232.2146439
2015,9,88,25750.3529413,49866.6905246,32551.4308128
2015,10,88,17215.7392206,38727.8653199,21512.1260994
2015,11,88,29252.3573731,38685.5106641,19996.7243134
2015,12,88,27611.2038304,44676.9649881,24601.3191444
2016,1,88,20194.1986621,30777.9611803,10414.5226906
2016,2,88,16179.8764038,22845.192723,8406.19272301
2016,3,88,42655.5196672,44809.0619321,11735.6231852
2016,4,88,19752.8073471,23527.5349719,9088.53497193
2016,5,88,16301.0559301,22950.3163317,8511.3163317
2016,6,88,20370.9933636,25500.065919,5129.07255539
2016,7,88,17672.8349624,33273.6337573,15600.7987949
2016,8,88,14439.0,31264.2855334,16825.2855334
2016,9,88,22921.5866537,35181.6292752,20742.6292752
2016,10,88,22221.8622439,35017.2306492,15338.7452271
2016,11,88,24674.7301518,33007.6870615,17021.8773821
2016,12,88,19580.0317805,31770.3770748,17331.3770748
2017,1,88,27553.6434163,25449.0025453,2463.30075468
2017,2,88,0.0,16264.3005262,13639.3005262
2014,1,89,23495.1964,26548.1617631,5591.49509638
2014,2,89,29959.5772708,39390.768667,13142.2678784
2014,3,89,29403.3691125,51087.4257828,26589.0639683
2014,4,89,41264.5207476,55880.4941983,30601.8647762
2014,5,89,48965.2223375,84898.233432,42786.5089758
2014,6,89,57447.4972146,116378.369895,79501.346813
2014,7,89,30611.0168036,122711.931698,77754.4961845
2014,8,89,23251.3594983,112918.112961,91961.4462947
2014,9,89,23510.6677631,90075.0534894,52860.2055014
2014,10,89,28233.677347,61096.6986116,35901.5349264
2014,11,89,37851.5766641,62339.176501,38844.8250674
2014,12,89,23813.0792579,54514.0798226,30701.0005647
2015,1,89,24519.3973572,51407.2347799,30450.5681132
2015,2,89,35384.257529,61967.539905,28312.7557897
2015,3,89,44981.7707766,84258.4377551,43086.6669785
2015,4,89,28027.6088272,70119.7802659,49163.1135992
2015,5,89,46004.7072575,94165.8155232,56762.5629405
2015,6,89,26975.1625603,91290.0930794,70333.4264127
2015,7,89,44118.2892583,89357.4086595,56128.262941
2015,8,89,38275.0741508,102344.483312,67105.6842844
2015,9,89,33123.3811728,89509.2495703,62879.8826724
2015,10,89,40797.0443538,99025.5129063,58228.4685525
2015,11,89,31907.0089135,65708.1294271,37611.1205136
2015,12,89,34668.2020172,62144.6504474,32255.0825705
2016,1,89,27585.1820252,54651.1851029,27066.0030776
2016,2,89,32814.8725502,58685.9216546,31572.1130054
2016,3,89,57122.0877328,95795.4322653,53951.7990146
2016,4,89,33999.7843682,84209.9365108,51095.4304885
2016,5,89,48043.7552753,93568.9657586,45525.2104834
2016,6,89,34166.9208504,82884.3596205,48777.0350518
2016,7,89,26589.0733388,75780.5331908,25004.153767
2016,8,89,24296.9105332,26438.6330899,4536.14467266
2016,9,89,39285.0221453,37400.2175859,9363.71095312
2016,10,89,23723.3618302,33552.9097836,12596.2431169
2016,11,89,40268.9953107,59003.000319,27634.3023767
2016,12,89,32476.45371,70522.7873624,22497.599334
2017,1,89,35506.935359,42037.719121,10212.1282279
2017,2,89,0.0,125.719121038,0.0
2014,1,90,34724.683852,47725.6193838,22272.2860505
2014,2,90,30297.2527595,44913.2580492,19459.9247159
2014,3,90,25453.3333333,42246.0192518,16792.6859185
2014,4,90,32068.8007156,48905.5104184,23452.1770851
2014,5,90,32426.4471981,53612.0025013,25830.4973392
2014,6,90,36563.7713509,54497.9654885,17934.1941375
2014,7,90,29485.1628631,51220.2176888,23409.2853296
2014,8,90,25453.3333333,42157.4515773,16704.118244
2014,9,90,41008.4349234,48323.9116287,22870.5782953
2014,10,90,45172.963483,56122.450235,18984.1664078
2014,11,90,25453.3333333,37125.5129469,11672.1796135
2014,12,90,25453.3333333,45534.9720989,20081.6387655
2015,1,90,25865.5875071,59656.308602,34202.9752686
2015,2,90,28659.3818419,45900.3817187,20447.0483854
2015,3,90,29646.4693632,45808.1732184,20354.8398851
2015,4,90,25453.3333333,46612.9973539,21159.6640205
2015,5,90,31069.0454879,40166.3055727,14712.9722394
2015,6,90,25453.3333333,26739.733721,1286.40038766
2015,7,90,25453.3333333,34394.3376922,8941.0043589
2015,8,90,70107.1035421,65656.8360088,5077.4242948
2015,9,90,32557.3613197,74745.6480482,42188.2867285
2015,10,90,31602.9537002,76960.5978617,47785.1678182
2015,11,90,31445.080022,64451.9815491,33006.901527
2015,12,90,30484.250441,78417.0095759,47932.7591349
2016,1,90,34649.2991571,69090.2567991,43636.9234657
2016,2,90,42969.6498555,73468.601071,36014.9502653
2016,3,90,90794.6475028,136371.724906,69909.303471
2016,4,90,42154.7645577,156066.644976,113911.880418
2016,5,90,43051.833267,138234.387088,102505.825006
2016,6,90,45369.4476463,132477.150288,98229.3759802
2016,7,90,45728.7429591,119029.130624,74988.3522929
2016,8,90,36170.5466381,87585.4331896,56041.8865515
2016,9,90,30829.1784908,79223.3099845,32654.6557709
2016,10,90,49369.0900162,77681.2468597,36104.2080501
2016,11,90,32117.5835179,67582.684768,20922.6686341
2016,12,90,25453.3333333,53633.6363641,28180.3030308
2017,1,90,78826.2792889,88206.0211753,26071.6862084
2017,2,90,0.0,67680.1583365,63053.1583365
2014,1,91,27794.2761144,34674.8818223,8964.22570784
2014,2,91,28672.9919723,51197.3937946,23811.7557542
2014,3,91,29313.8345145,53718.162987,24404.3284725
2014,4,91,30805.6284597,54324.4302584,19985.8427874
2014,5,91,29860.0723012,50686.3571348,25361.0218867
2014,6,91,27653.5909004,48086.2859789,24870.2859789
2014,7,91,23216.0,46957.7364436,23741.7364436
2014,8,91,30429.0923741,57883.8735481,34169.6286128
2014,9,91,23216.0,47542.0182425,24326.0182425
2014,10,91,53702.6586617,68433.1272221,28875.4847651
2014,11,91,31325.4992756,70919.5503627,47703.5503627
2014,12,91,23216.0,68032.3969443,44816.3969443
2015,1,91,43705.8537087,76434.4733349,39306.1837462
2015,2,91,46707.1132316,90802.9041799,33047.8464698
2015,3,91,23488.3540486,61131.7010631,37643.3470145
2015,4,91,44706.4381664,69703.2866892,38163.6862878
2015,5,91,27936.2811938,75046.2453628,48986.4692379
2015,6,91,31756.9942315,65919.6097723,36388.4238546
2015,7,91,56722.3256305,78858.8713347,52033.7992554
2015,8,91,35272.2730496,49738.6187992,14466.3457496
2015,9,91,32978.8986256,50123.8408089,17144.9421833
2015,10,91,39035.9603735,53271.2790197,16717.5498979
2015,11,91,33571.4380311,58076.6784074,17327.5256741
2015,12,91,25473.9547909,45022.3170532,19945.127006
2016,1,91,31981.2350889,52232.285545,24709.5433281
2016,2,91,35894.933602,62050.6205124,27586.9837137
2016,3,91,47059.3164611,71920.6841928,39462.145916
2016,4,91,26005.475598,62460.1041211,36454.6285231
2016,5,91,37376.4405696,67727.1630197,41414.4124819
2016,6,91,30944.6969175,58587.8985737,35371.8985737
2016,7,91,52193.2920755,76168.6457887,47028.570054
2016,8,91,38892.6478181,86686.5270194,60214.1442596
2016,9,91,43538.7624162,57986.1422683,34618.8932367
2016,10,91,45896.7710755,73626.3738374,45105.0262531
2016,11,91,30970.0449192,70680.703921,46595.5815209
2016,12,91,31995.3636362,55817.709503,29652.4252581
2017,1,91,29535.0969935,65105.0962668,41889.0962668
2017,2,91,2382.55520987,49166.4303581,28838.5077728
2014,1,1,8757.37333333,11361.3903733,4520.32
2014,2,1,8447.20918844,13510.9112968,6684.28902722
2014,3,1,15181.4665324,19199.9242803,6807.36145083
2014,4,1,7703.27653493,17414.6943994,10837.361066
2014,5,1,17357.6954108,24917.4256242,8323.90072551
2014,6,1,10612.7764063,20982.8602725,8866.66716225
2014,7,1,15182.7972451,18738.8891377,8852.98541986
2014,8,1,25370.9482792,38100.9724742,14258.2765349
2014,9,1,13659.218262,32028.8574029,22501.8193326
2014,10,1,8811.0162389,28160.483866,19252.6414803
2014,11,1,11260.6086795,25183.0603592,8441.15639105
2014,12,1,16948.5271541,27018.7549843,17219.7658976
2015,1,1,27611.6412957,39431.9155116,11820.2742159
2015,2,1,9105.70979329,38859.1724087,32183.2784598
2015,3,1,17318.7795873,51567.6494872,34248.8698999
2015,4,1,24046.3026768,47696.5242318,37718.3176733
2015,5,1,26782.6267854,42118.6801101,27486.9067421
2015,6,1,6577.33333333,33090.0077939,26512.6744606
2015,7,1,9252.68147001,29009.4240199,16519.794322
2015,8,1,15955.9175666,31064.9266573,19773.312581
2015,9,1,22484.3400869,39178.1072278,21780.9529225
2015,10,1,40501.8667255,51393.9215607,30721.062331
2015,11,1,17670.3287798,54714.2503405,38239.9215607
2015,12,1,16850.7147148,47776.7577333,37503.3763519
2016,1,1,20990.5880981,40682.2545133,23019.9431609
2016,2,1,20059.661107,49131.4787758,35079.1988691
2016,3,1,22728.2903047,53065.4766721,36886.9726878
2016,4,1,32740.6165389,54463.0299501,29495.7467446
2016,5,1,6577.33333333,30565.1161554,13915.213433
2016,6,1,22780.8087136,28552.7825091,11404.2730889
2016,7,1,48512.8785832,64901.4667993,26327.6202756
2016,8,1,34392.9320847,71712.4274798,50262.7660405
2016,9,1,31525.9515749,58804.1905334,42897.2137829
2016,10,1,9905.60182514,42367.1315692,20497.690084
2016,11,1,25510.7391624,36923.282629,17548.5817241
2016,12,1,17619.1819002,41135.1988924,23516.0169922
2017,1,1,15163.5039423,49735.2905896,35618.4599119
2017,2,1,0.0,42729.0002169,39396.550206
2014,1,2,11068.927349,16737.874325,5668.946976
2014,2,2,21217.2444412,30722.47552,11928.3297887
2014,3,2,22348.1300327,35453.2685962,22659.4566493
2014,4,2,32437.5241715,46438.9901452,29922.9293582
2014,5,2,27756.3861805,61351.1315665,42975.745386
2014,6,2,15515.0077888,62870.7848138,42130.9925798
2014,7,2,12456.0150802,50138.8410426,40111.0728341
2014,8,2,23644.235869,44786.3416287,26379.5671061
2014,9,2,26865.9440585,33559.2184285,8531.92438323
2014,10,2,9381.0,32089.8168285,16400.8504533
2014,11,2,31624.7122627,35929.9846355,6856.72446953
2014,12,2,24649.2556035,31618.3864792,13302.0434302
2015,1,2,18386.0156073,30460.2780378,17070.1148614
2015,2,2,11591.3299915,24848.1241853,13256.7941939
2015,3,2,29119.5330035,36796.0081019,14408.5324943
2015,4,2,18605.0834606,32748.4472107,18495.8791474
2015,5,2,35008.7471038,45087.9707737,18585.5514363
2015,6,2,18040.6528666,39422.3317805,27495.934868
2015,7,2,22791.1966685,46549.3005255,24133.541236
2015,8,2,13413.6585061,43512.9001447,22334.3990142
2015,9,2,14918.9419044,31359.8739669,17356.6241262
2015,10,2,24215.4079544,30455.7074563,6240.29950186
2015,11,2,13126.7755892,20113.9796785,10732.9796785
2015,12,2,16297.6525188,21041.5989088,4743.94638998
2016,1,2,9381.0,21041.5989088,7067.10920392
2016,2,2,23143.2878449,22889.3372041,1764.53652772
2016,3,2,12856.6499113,23950.8937942,11094.2438829
2016,4,2,15336.4840118,31833.7193157,16497.235304
2016,5,2,9381.0,28332.010191,16359.8315467
2016,6,2,16683.2983879,33043.1299347,14189.0914673
2016,7,2,22971.660821,42869.0416162,19897.3807952
2016,8,2,26281.7601802,49350.1711113,23068.410931
2016,9,2,20064.5137048,44451.4995002,29169.3266364
2016,10,2,33406.1287231,64196.1441458,42804.5090173
2016,11,2,24740.6603651,70248.4837281,54888.823363
2016,12,2,9381.0,61832.824947,46298.4252092
2017,1,2,14027.6297574,61988.294787,49665.6650295
2017,2,2,7181.80817584,61659.2504166,42383.9362966
2014,1,3,12875.4257533,16961.8590867,4086.43333333
2014,2,3,4996.33333333,15327.2350867,5880.35391686
2014,3,3,18282.3799505,18985.8659723,7687.9590502
2014,4,3,7983.57624637,15453.7973805,7907.00746467
2014,5,3,25768.0158864,26808.7096241,7186.02184715
2014,6,3,25443.6170517,39907.2419936,23023.8564292
2014,7,3,9112.05823666,26560.5764654,20670.7614554
2014,8,3,7947.35494374,22624.7219141,14677.3669704
2014,9,3,7530.87393022,18920.296757,10052.9007409
2014,10,3,14448.3206587,22733.6932537,12965.765908
2014,11,3,19403.9468832,23524.9506421,9940.30233309
2014,12,3,38552.0043407,43825.203963,17351.2485721
2015,1,3,14408.9722708,46873.904265,32464.9319941
2015,2,3,4996.33333333,46873.904265,28136.9751971
2015,3,3,25040.355614,46614.9776583,37479.7216798
2015,4,3,4996.33333333,48773.4702534,43777.1369201
2015,5,3,18171.6324816,47992.4857728,31822.3688761
2015,6,3,31299.158952,54183.2474134,35624.5355764
2015,7,3,18903.4486588,58868.5843222,42540.7537289
2015,8,3,26232.5289631,69242.1945605,46649.9227703
2015,9,3,19383.2097806,64530.4222566,25431.9223613
2015,10,3,29656.4908976,46609.1647724,29055.4341
2015,11,3,17880.4158288,32467.6015491,19868.3896131
2015,12,3,10609.2098597,29479.1121751,22855.4709641
2016,1,3,10146.4313191,31714.5441658,21459.8386659
2016,2,3,18683.9568237,34903.6940603,19542.7773174
2016,3,3,11421.9283882,31631.3340454,21256.2564785
2016,4,3,14525.1893044,28705.0274075,14179.8381031
2016,5,3,29060.0551547,53306.4589232,24246.4037685
2016,6,3,18728.4631174,69159.2215567,50430.7584393
2016,7,3,17490.3612206,60168.5227544,26164.6646958
2016,8,3,26312.3562156,47373.3992618,39526.7330134
2016,9,3,8979.52441014,44536.7243177,36108.3877713
2016,10,3,29394.5237955,49056.1154804,37854.9215888
2016,11,3,9804.02847133,36976.6198856,31060.3607039
2016,12,3,12144.8189414,28745.2479039,10115.5428535
2017,1,3,15013.9831317,29346.4862282,16814.7804954
2017,2,3,4980.87682162,25859.9559027,20879.0790811
2014,1,4,28207.1270877,40649.1361329,15109.47
2014,2,4,26823.827895,36284.0059612,13486.3392946
2014,3,4,22797.6666667,32917.8836281,10120.2169614
2014,4,4,41300.5976465,50349.9959986,12643.6010386
2014,5,4,26803.7343002,44326.9593737,17523.2250735
2014,6,4,38794.720639,49634.8635194,15951.9899
2014,7,4,36936.1114163,70561.9296706,37822.3239619
2014,8,4,35282.3357744,68028.7382217,45231.0715551
2014,9,4,39171.0447109,57452.8828934,24413.8521074
2014,10,4,44013.858775,86845.6564248,42831.7976498
2014,11,4,37260.7394814,74007.517431,45837.4537865
2014,12,4,23185.7071383,56627.5882331,28940.8050532
2015,1,4,39052.6627577,66947.7522742,34277.999168
2015,2,4,49832.6218257,86977.2979459,40715.8042511
2015,3,4,41631.3012159,91132.8325256,49501.5313097
2015,4,4,35407.7749566,80600.1170346,45573.2154803
2015,5,4,35496.0320947,70980.7942839,35003.225895
2015,6,4,36821.7558476,55062.1291245,28992.7571538
2015,7,4,28970.3672404,51858.0935628,29060.4268962
2015,8,4,32071.5059099,51400.3605215,28602.6938548
2015,9,4,25699.0786948,45742.8184331,20043.7397383
2015,10,4,45950.2741929,62991.8709701,23066.3892448
2015,11,4,32660.5595056,54802.927744,9208.92774397
2015,12,4,49086.6136068,71424.4666364,26481.8530296
2016,1,4,35801.2157621,63567.7753064,28407.0581887
2016,2,4,41584.4981773,69076.5656945,36077.1394652
2016,3,4,31391.6451937,60610.0129947,33891.803864
2016,4,4,49564.5951632,70312.3268282,36626.6922923
2016,5,4,39039.8677016,57277.5513058,30308.7925312
2016,6,4,26119.7440186,49831.4696361,9174.85944869
2016,7,4,36625.721998,37646.6524749,1020.93047691
2016,8,4,36951.2832264,37574.3801652,14776.7134985
2016,9,4,22797.6666667,25296.9777957,2499.31112902
2016,10,4,25688.8581025,37035.4461091,14237.7794425
2016,11,4,27955.2550441,40112.964928,14329.2120118
2016,12,4,28776.9736684,52060.899998,23283.9263296
2017,1,4,34906.2611945,45212.0979102,14002.6337529
2017,2,4,0.0,29332.4139095,19321.9311276
2014,1,5,21308.8625259,28752.4753279,10871.737002
2014,2,5,18211.9569793,37551.6600758,19339.7030965
2014,3,5,29078.8301772,36585.2360374,15769.3755046
2014,4,5,36687.1196588,48958.8580295,18299.5623486
2014,5,5,59302.3422074,85919.8089344,44313.8000604
2014,6,5,33944.3329096,70858.7496892,47886.6918827
2014,7,5,19964.6539706,85688.2682164,68445.6142459
2014,8,5,41722.8756328,74542.4694691,50207.3295488
2014,9,5,39351.0836285,106969.45643,70340.3728016
2014,10,5,26343.3711873,106589.515563,91615.1822293
2014,11,5,27720.1702733,88559.1043426,60838.9340693
2014,12,5,22652.143001,91255.3008161,73004.2406529
2015,1,5,14974.3333333,68624.8977133,43345.653884
2015,2,5,17719.8639841,59380.9731602,41661.1091761
2015,3,5,52824.3037468,75163.3595496,42425.1373375
2015,4,5,23397.9343964,55659.6408813,32267.8429151
2015,5,5,27738.6614644,49773.723647,22035.0621826
2015,6,5,23532.572586,49007.2529957,32377.0044895
2015,7,5,30216.1299696,58907.7912516,28691.6612819
2015,8,5,22758.938902,57228.6416404,42254.3083071
2015,9,5,22145.6147687,51385.7149665,23034.1767724
2015,10,5,28312.7189979,50552.291771,28726.1233186
2015,11,5,22915.3060837,37492.5155304,14577.2094467
2015,12,5,29227.8395706,43997.5670005,23893.8938632
2016,1,5,30327.6446041,58364.9310663,36676.186153
2016,2,5,20949.3514446,55663.5999056,34714.248461
2016,3,5,20770.6467728,48427.3319179,21141.1528978
2016,4,5,19950.0234028,53371.3635593,36143.3401566
2016,5,5,45284.0163193,64002.4545939,42701.3667323
2016,6,5,16856.2711874,61036.0379894,44179.766802
2016,7,5,22577.5605978,47554.0050576,26747.2019421
2016,8,5,18960.0149529,47203.9676693,32229.634336
2016,9,5,26767.0809257,57248.6930874,30481.6121617
2016,10,5,21480.5879661,61574.7208713,41890.088766
2016,11,5,20277.0691058,44426.7913,18938.39399
2016,12,5,40712.3478583,40171.6893849,16563.5795012
2017,1,5,36918.8907105,54359.9016273,22791.0179825
2017,2,5,0.0,43672.2829729,36146.3318459
2014,1,6,25333.0860758,28573.6159151,3240.52983936
2014,2,6,22358.5700875,23962.3159971,3785.00606652
2014,3,6,29237.3202079,26269.6178686,1117.14730849
2014,4,6,19314.3333333,25970.852507,6656.51917365
2014,5,6,19314.3333333,25705.4724903,6391.13915694
2014,6,6,36430.1929777,44879.751809,16706.4221109
2014,7,6,23264.5732699,36639.8407385,14008.4020322
2014,8,6,36531.146972,59050.8270042,22519.6800323
2014,9,6,36371.8655195,55651.6816785,26501.8175574
2014,10,6,26679.2893015,40907.7359999,14228.4466984
2014,11,6,32037.7344124,49624.4004222,20546.3559961
2014,12,6,29929.7599332,48417.6270311,23623.7424563
2015,1,6,20636.2028232,43238.5475464,22602.3447233
2015,2,6,33487.1127644,45512.6543878,16298.5574043
2015,3,6,24288.694111,51938.597855,32624.2645217
2015,4,6,26281.729064,60800.2927315,34518.5636675
2015,5,6,44400.7572733,71813.8152942,39769.2728823
2015,6,6,29126.5838201,76930.6646107,55583.2736754
2015,7,6,67961.4389847,115886.882709,72710.4465196
2015,8,6,21183.6741837,117756.22356,63226.6490533
2015,9,6,28351.1314716,74551.2798634,49486.6589528
2015,10,6,38561.1235306,59573.950824,25405.7905547
2015,11,6,36423.314571,51694.0679837,20890.8396474
2015,12,6,26273.2662346,39585.9812992,15818.1996447
2016,1,6,23241.3549598,49197.6852141,25956.3302543
2016,2,6,23254.2403419,54916.4860984,35173.2457565
2016,3,6,20903.1045179,44253.2923285,24938.9589952
2016,4,6,19314.3333333,35843.6155233,16529.28219
2016,5,6,40365.1721626,63040.405686,34528.1326558
2016,6,6,22029.9312636,49837.0112702,30522.6779368
2016,7,6,25226.2690257,34757.3784346,15443.0451013
2016,8,6,44610.1173753,63927.6049134,24969.9654373
2016,9,6,21765.0246495,56548.2760104,37233.9426771
2016,10,6,25947.3552251,47695.0693362,24399.0000698
2016,11,6,24222.793697,26570.2515726,5884.2188558
2016,12,6,27564.943402,29315.7825895,5633.36020015
