id,ACCOUNTID,TRANSACTIONID,BALANCE,TRANSACTIONTYPEID,CLASSIFICATIONID,PASSID,comments,OClassificationid
20044,9999999999,11361,25070561.4136,2,None,None,None,None
20045,500724,11362,64530.4222566,1,None,None,None,None
20046,9999999999,11362,25075273.1859,2,None,None,None,None
20047,914466,11363,37615.2434825,1,None,None,None,None
20048,9999999999,11363,25089058.303,2,None,None,None,None
20049,783774,11364,51385.7149665,1,None,None,None,None
20050,9999999999,11364,25094901.2296,2,None,None,None,None
20051,663702,11365,74448.2746876,1,None,None,None,None
20052,9999999999,11365,25102993.9373,2,None,None,None,None
20053,636714,11366,55426.0353412,1,None,None,None,None
20054,9999999999,11366,25114731.4051,2,None,None,None,None
20055,878538,11367,44975.7754706,1,None,None,None,None
20056,9999999999,11367,25116313.2335,2,None,None,None,None
20057,450148,11368,35713.4398695,1,None,None,None,None
20058,9999999999,11368,25119628.5211,2,None,None,None,None
20059,839923,11369,82122.9114299,1,None,None,None,None
20060,9999999999,11369,25126828.9301,2,None,None,None,None
20061,891150,11370,60268.0724009,1,None,None,None,None
20062,9999999999,11370,25130937.4259,2,None,None,None,None
20063,620127,11371,83840.9639721,1,None,None,None,None
20064,9999999999,11371,25148460.4547,2,None,None,None,None
20065,212335,11372,24530.361954,1,None,None,None,None
20066,9999999999,11372,25160469.7795,2,None,None,None,None
20067,893318,11373,28084.8425848,1,None,None,None,None
20068,9999999999,11373,25169173.8595,2,None,None,None,None
20069,524070,11374,38095.0064341,1,None,None,None,None
20070,9999999999,11374,25181698.4876,2,None,None,None,None
20071,763673,11375,29070.1423627,1,None,None,None,None
20072,9999999999,11375,25188648.5501,2,None,None,None,None
20073,115528,11376,33600.812032,1,None,None,None,None
20074,9999999999,11376,25197093.4573,2,None,None,None,None
20075,220113,11377,27948.7512863,1,None,None,None,None
20076,9999999999,11377,25204020.7749,2,None,None,None,None
20077,478877,11378,44176.0006555,1,None,None,None,None
20078,9999999999,11378,25207819.8587,2,None,None,None,None
20079,554762,11379,67832.7294395,1,None,None,None,None
20080,9999999999,11379,25226220.4805,2,None,None,None,None
20081,871572,11380,16469.327797,1,None,None,None,None
20082,9999999999,11380,25238951.1633,2,None,None,None,None
20083,672289,11381,25434.7654768,1,None,None,None,None
20084,9999999999,11381,25252921.6049,2,None,None,None,None
20085,768282,11382,53853.342078,1,None,None,None,None
20086,9999999999,11382,25260131.6069,2,None,None,None,None
20087,393938,11383,32127.3890656,1,None,None,None,None
20088,9999999999,11383,25265020.8429,2,None,None,None,None
20089,345727,11384,50075.3103781,1,None,None,None,None
20090,9999999999,11384,25268108.3537,2,None,None,None,None
20091,954873,11385,31441.3004194,1,None,None,None,None
20092,9999999999,11385,25280414.9952,2,None,None,None,None
20093,932991,11386,69523.6994479,1,None,None,None,None
20094,9999999999,11386,25299495.9491,2,None,None,None,None
20095,184756,11387,22448.1462777,1,None,None,None,None
20096,9999999999,11387,25305788.6073,2,None,None,None,None
20097,967879,11388,34282.8969004,1,None,None,None,None
20098,9999999999,11388,25310302.5206,2,None,None,None,None
20099,393851,11389,23765.8349168,1,None,None,None,None
20100,9999999999,11389,25322655.5043,2,None,None,None,None
20101,470262,11390,9184.4110944,1,None,None,None,None
20102,9999999999,11390,25350965.6213,2,None,None,None,None
20103,305156,11391,77172.8899481,1,None,None,None,None
20104,9999999999,11391,25359301.3396,2,None,None,None,None
20105,589197,11392,41527.0577708,1,None,None,None,None
20106,9999999999,11392,25374129.7102,2,None,None,None,None
20107,371491,11393,44785.0227524,1,None,None,None,None
20108,9999999999,11393,25414767.2799,2,None,None,None,None
20109,923660,11394,27907.4978019,1,None,None,None,None
20110,9999999999,11394,25423311.4988,2,None,None,None,None
20111,125917,11395,24250.7023642,1,None,None,None,None
20112,9999999999,11395,25428854.8581,2,None,None,None,None
20113,308183,11396,23858.2084985,1,None,None,None,None
20114,9999999999,11396,25431380.3885,2,None,None,None,None
20115,918862,11397,6041.21136968,1,None,None,None,None
20116,9999999999,11397,25478444.8452,2,None,None,None,None
20117,880727,11398,33008.4259382,1,None,None,None,None
20118,9999999999,11398,25491713.9084,2,None,None,None,None
20119,712159,11399,49472.9411864,1,None,None,None,None
20120,9999999999,11399,25534977.7593,2,None,None,None,None
20121,918519,11400,57769.6826073,1,None,None,None,None
20122,9999999999,11400,25539523.4943,2,None,None,None,None
20123,150467,11401,24455.6422285,1,None,None,None,None
20124,9999999999,11401,25543769.8401,2,None,None,None,None
20125,936179,11402,58437.0690108,1,None,None,None,None
20126,9999999999,11402,25551407.5161,2,None,None,None,None
20127,699610,11403,42316.572936,1,None,None,None,None
20128,9999999999,11403,25568618.4275,2,None,None,None,None
20129,236879,11404,44215.4744645,1,None,None,None,None
20130,9999999999,11404,25579781.0255,2,None,None,None,None
20131,237738,11405,27153.4482922,1,None,None,None,None
20132,9999999999,11405,25601055.468,2,None,None,None,None
20133,518505,11406,25365.1664992,1,None,None,None,None
20134,9999999999,11406,25630172.5121,2,None,None,None,None
20135,166202,11407,13650.4218571,1,None,None,None,None
20136,9999999999,11407,25653907.1051,2,None,None,None,None
20137,697202,11408,13382.9895575,1,None,None,None,None
20138,9999999999,11408,25656538.7661,2,None,None,None,None
20139,873515,11409,40283.7013522,1,None,None,None,None
20140,9999999999,11409,25665282.3328,2,None,None,None,None
20141,491731,11410,55959.846451,1,None,None,None,None
20142,9999999999,11410,25689694.4826,2,None,None,None,None
20143,306189,11411,32624.275612,1,None,None,None,None
20144,9999999999,11411,25695748.036,2,None,None,None,None
20145,943992,11412,37869.4364458,1,None,None,None,None
20146,9999999999,11412,25733388.4361,2,None,None,None,None
20147,163625,11413,17430.9322963,1,None,None,None,None
20148,9999999999,11413,25761690.4361,2,None,None,None,None
20149,826972,11414,39965.4951289,1,None,None,None,None
20150,9999999999,11414,25793066.5504,2,None,None,None,None
20151,941307,11415,38448.9301148,1,None,None,None,None
20152,9999999999,11415,25816057.1946,2,None,None,None,None
20153,467280,11416,40157.1745507,1,None,None,None,None
20154,9999999999,11416,25837677.0858,2,None,None,None,None
20155,624937,11417,48795.0872737,1,None,None,None,None
20156,9999999999,11417,25857200.8791,2,None,None,None,None
20157,518480,11418,48897.0131624,1,None,None,None,None
20158,9999999999,11418,25868465.4125,2,None,None,None,None
20159,936429,11419,21855.4631064,1,None,None,None,None
20160,9999999999,11419,25891172.493,2,None,None,None,None
20161,828379,11420,27384.2367827,1,None,None,None,None
20162,9999999999,11420,25920563.9073,2,None,None,None,None
20163,203790,11421,24866.119092,1,None,None,None,None
20164,9999999999,11421,25940716.1817,2,None,None,None,None
20165,165101,11422,40969.096905,1,None,None,None,None
20166,9999999999,11422,25955092.2456,2,None,None,None,None
20167,420727,11423,31129.1687022,1,None,None,None,None
20168,9999999999,11423,25973346.0963,2,None,None,None,None
20169,745558,11424,36445.9259419,1,None,None,None,None
20170,9999999999,11424,25989131.2773,2,None,None,None,None
20171,781588,11425,20192.1675835,1,None,None,None,None
20172,9999999999,11425,25998148.0179,2,None,None,None,None
20173,531934,11426,4063.31446968,1,None,None,None,None
20174,9999999999,11426,26030148.4602,2,None,None,None,None
20175,471852,11427,65869.3971314,1,None,None,None,None
20176,9999999999,11427,26049686.7106,2,None,None,None,None
20177,413103,11428,30966.250891,1,None,None,None,None
20178,9999999999,11428,26064775.612,2,None,None,None,None
20179,268381,11429,35054.114926,1,None,None,None,None
20180,9999999999,11429,26065885.3197,2,None,None,None,None
20181,921658,11430,17411.3152387,1,None,None,None,None
20182,9999999999,11430,26073873.7887,2,None,None,None,None
20183,988304,11431,53692.6772994,1,None,None,None,None
20184,9999999999,11431,26080305.9987,2,None,None,None,None
20185,587734,11432,32715.9097024,1,None,None,None,None
20186,9999999999,11432,26106095.0645,2,None,None,None,None
20187,751890,11433,49629.3088809,1,None,None,None,None
20188,9999999999,11433,26120245.0534,2,None,None,None,None
20189,969725,11434,141523.11234,1,None,None,None,None
20190,9999999999,11434,26134710.2916,2,None,None,None,None
20191,708666,11435,42756.3218712,1,None,None,None,None
20192,9999999999,11435,26146929.6219,2,None,None,None,None
20193,764406,11436,44568.0305429,1,None,None,None,None
20194,9999999999,11436,26175676.3717,2,None,None,None,None
20195,874008,11437,45785.5213147,1,None,None,None,None
20196,9999999999,11437,26191559.2032,2,None,None,None,None
20197,475510,11438,16629.9923884,1,None,None,None,None
20198,9999999999,11438,26197047.3195,2,None,None,None,None
20199,960256,11439,54605.9615033,1,None,None,None,None
20200,9999999999,11439,26205819.577,2,None,None,None,None
20201,962257,11440,36812.5068065,1,None,None,None,None
20202,9999999999,11440,26210991.0015,2,None,None,None,None
20203,940970,11441,43238.5984899,1,None,None,None,None
20204,9999999999,11441,26213584.0015,2,None,None,None,None
20205,943072,11442,30259.8384087,1,None,None,None,None
20206,9999999999,11442,26233544.3661,2,None,None,None,None
20207,749337,11443,42943.4601126,1,None,None,None,None
20208,9999999999,11443,26248540.6488,2,None,None,None,None
20209,486555,11444,38611.4224986,1,None,None,None,None
20210,9999999999,11444,26266120.2486,2,None,None,None,None
20211,930344,11445,29330.9236913,1,None,None,None,None
20212,9999999999,11445,26276005.7593,2,None,None,None,None
20213,602125,11446,16528.4070601,1,None,None,None,None
20214,9999999999,11446,26294813.0815,2,None,None,None,None
20215,752325,11447,35535.4452865,1,None,None,None,None
20216,9999999999,11447,26305505.3988,2,None,None,None,None
20217,893766,11448,84350.9322951,1,None,None,None,None
20218,9999999999,11448,26323498.9498,2,None,None,None,None
20219,624005,11449,52016.9852539,1,None,None,None,None
20220,9999999999,11449,26337138.8006,2,None,None,None,None
20221,275651,11450,23739.9357592,1,None,None,None,None
20222,9999999999,11450,26363137.4836,2,None,None,None,None
20223,908786,11451,39436.3268402,1,None,None,None,None
20224,9999999999,11451,26365694.3506,2,None,None,None,None
20225,844747,11452,50068.2602007,1,None,None,None,None
20226,9999999999,11452,26370912.0478,2,None,None,None,None
20227,627076,11453,60014.7002824,1,None,None,None,None
20228,9999999999,11453,26374508.6489,2,None,None,None,None
20229,876359,11454,18738.0298084,1,None,None,None,None
20230,9999999999,11454,26388361.5138,2,None,None,None,None
20231,192134,11455,74017.9108255,1,None,None,None,None
20232,9999999999,11455,26410544.4738,2,None,None,None,None
20233,666203,11456,31893.0634649,1,None,None,None,None
20234,9999999999,11456,26441853.0058,2,None,None,None,None
20235,674477,11457,32966.9841308,1,None,None,None,None
20236,9999999999,11457,26464095.913,2,None,None,None,None
20237,418939,11458,61948.435769,1,None,None,None,None
20238,9999999999,11458,26470766.5723,2,None,None,None,None
20239,932297,11459,30241.7872047,1,None,None,None,None
20240,9999999999,11459,26480240.4382,2,None,None,None,None
20241,518505,11460,20799.4365294,1,None,None,None,None
20242,880727,11460,37574.155908,2,None,None,None,None
20243,203790,11461,19892.8952736,1,None,None,None,None
20244,165101,11461,45942.3207234,2,None,None,None,None
20245,941307,11462,33066.0798987,1,None,None,None,None
20246,589197,11462,46909.9079869,2,None,None,None,None
20247,783774,11463,46247.1434698,1,None,None,None,None
20248,413103,11464,25392.3257306,1,None,None,None,None
20249,470262,11464,14758.3362548,2,None,None,None,None
20250,893766,11465,75915.8390656,1,None,None,None,None
20251,752325,11465,43970.538516,2,None,None,None,None
20252,450148,11466,30713.5582878,1,None,None,None,None
20253,554762,11466,72832.6110213,2,None,None,None,None
20254,936179,11467,50840.2500394,1,None,None,None,None
20255,874008,11467,53382.3402861,2,None,None,None,None
20256,237738,11468,20636.6207021,1,None,None,None,None
20257,471852,11468,72386.2247216,2,None,None,None,None
20258,672289,11469,21619.5506553,1,None,None,None,None
20259,967879,11469,38098.1117219,2,None,None,None,None
20260,306189,11470,29035.6052947,1,None,None,None,None
20261,674477,11470,36555.6544481,2,None,None,None,None
20262,589197,11471,40342.5208687,1,None,None,None,None
20263,962257,11471,43379.8939247,2,None,None,None,None
20264,914466,11472,28587.5850467,1,None,None,None,None
20265,115528,11472,42628.4704678,2,None,None,None,None
20266,500724,11473,58077.380031,1,None,None,None,None
20267,192134,11473,80470.9530511,2,None,None,None,None
20268,874008,11474,45374.9892432,1,None,None,None,None
20269,749337,11474,50950.8111555,2,None,None,None,None
20270,371491,11475,39858.6702496,1,None,None,None,None
20271,163625,11475,22357.284799,2,None,None,None,None
20272,936179,11476,42197.4075327,1,None,None,None,None
20273,115528,11476,51271.3129745,2,None,None,None,None
20274,471852,11477,66595.3267438,1,None,None,None,None
20275,531934,11477,9854.2124474,2,None,None,None,None
20276,697202,11478,10974.0514371,1,None,None,None,None
20277,873515,11478,42692.6394725,2,None,None,None,None
20278,891272,11479,22670.9519287,1,None,None,None,None
20279,620127,11479,86359.9586308,2,None,None,None,None
20280,275651,11480,21365.9421833,1,None,None,None,None
20281,873515,11480,45066.6330485,2,None,None,None,None
20282,203790,11481,17704.6767935,1,None,None,None,None
20283,237738,11482,17953.8600108,1,None,None,None,None
20284,745558,11482,39128.6866332,2,None,None,None,None
20285,763673,11483,23256.1138902,1,None,None,None,None
20286,932297,11483,36055.8156773,2,None,None,None,None
20287,666203,11484,22325.1444255,1,None,None,None,None
20288,918519,11484,67337.6016468,2,None,None,None,None
20289,839923,11485,68162.0164868,1,None,None,None,None
20290,893318,11486,22467.8740678,1,None,None,None,None
20291,764406,11487,37882.8259614,1,None,None,None,None
20292,844747,11487,56753.4647821,2,None,None,None,None
20293,783774,11488,41159.9576881,1,None,None,None,None
20294,891272,11488,27758.1377104,2,None,None,None,None
20295,491731,11489,45887.0740898,1,None,None,None,None
20296,518480,11489,58969.7855235,2,None,None,None,None
20297,554762,11490,59722.7410374,1,None,None,None,None
20298,932297,11490,49165.6856611,2,None,None,None,None
20299,166202,11491,10374.3206114,1,None,None,None,None
20300,636714,11491,58702.1365869,2,None,None,None,None
20301,450148,11492,25492.2533788,1,None,None,None,None
20302,393938,11492,37348.6939746,2,None,None,None,None
20303,940970,11493,35888.0367466,1,None,None,None,None
20304,163625,11493,29707.8465423,2,None,None,None,None
20305,936179,11494,35445.8223275,1,None,None,None,None
20306,478877,11494,50927.5858608,2,None,None,None,None
20307,393851,11495,23528.1765676,1,None,None,None,None
20308,752325,11496,35176.4308128,1,None,None,None,None
20309,873515,11496,53860.7407517,2,None,None,None,None
20310,708666,11497,26936.4827788,1,None,None,None,None
20311,936179,11497,51265.6614198,2,None,None,None,None
20312,960256,11498,44230.8288177,1,None,None,None,None
20313,237738,11498,28328.9926964,2,None,None,None,None
20314,212335,11499,21341.4148999,1,None,None,None,None
20315,941307,11499,36255.0269527,2,None,None,None,None
20316,699610,11500,38084.9156424,1,None,None,None,None
20317,880727,11500,41805.8132016,2,None,None,None,None
20318,663702,11501,65514.4817251,1,None,None,None,None
20319,828379,11502,18347.4386444,1,None,None,None,None
